uid,tag,key,time,did,value,metric,last_modify
8278074507,object_name,2025/04/27/8278074507/895438322_143300.nM8NaAgg_D_9AJRmxSdsOEI10zANocm5upts,1745735580,895438322,9Xk5VWGjgDYu60YPhvRkOw==,0,1746890155
8278074507,object_name,2025/04/26/8278074507/895438322_123100.hGEMaAgg_D_9AJRmxSdsOEI10zANocm5upts,1745641860,895438322,JN2TAOoFzP3nFgaf-Yfigw==,0,1746885635
8278074507,object_name,2025/04/25/8278074507/895438322_120100._AgLaAgg_D_9AJRmxSdsOEI10zANocm5upts,1745553660,895438322,qzrojGNs_mRcJqQXzOAxcQ==,0,1746886538
8278074507,object_name,2025/04/24/8278074507/895438322_141000.uNUJaAgg_D_9AJRmxSdsOEI10zANocm5upts,1745475000,895438322,RRfDS7S7aRLhhme0fWAHtA==,0,1746891949
8278074507,object_name,2025/04/12/8278074507/895438322_183753.gUL6Zwja_D_9AJRmxSdsOEI10zANocm5upts,1744454273,895438322,547j1ZdyNYEtdmNStWLcJQ==,0,1744461702
8278074507,object_name,2025/04/12/8278074507/895438322_183753.gUL6ZwjY_D_9AJRmxSdsOEI10zANocm5upts,1744454273,895438322,luQ_FnSX50wAlagP8pV_Lg==,0,1744461700
8278074507,object_name,2025/04/12/8278074507/895438322_130000.UPP5Zwgg_D_9AJRmxSdsOEI10zANocm5upts,1744434000,895438322,Qxca63W47kczW6pg8HaQrQ==,0,1744466203
8278074507,object_name,2025/04/11/8278074507/895438322_115700.DJP4Zwgg_D_9AJRmxSdsOEI10zANocm5upts,1744343820,895438322,HpWzZ3j2Wd7M5XNlaw1doA==,0,1744469819
8278074507,object_name,2025/04/10/8278074507/895438322_154715.g3f3Zwic_D_9AJRmxSdsOEI10zANocm5upts,1744271235,895438322,6uBfW2gWCR5_g3itAQ8lFw==,0,1744461701
8278074507,object_name,2025/04/10/8278074507/895438322_140100.nF73Zwgg_D_9AJRmxSdsOEI10zANocm5upts,1744264860,895438322,x7Oy5NAOOslds_AkBUdPHQ==,0,1744468907
8278074507,object_name,2025/04/09/8278074507/895438322_135800.aAz2Zwgg_D_9AJRmxSdsOEI10zANocm5upts,1744178280,895438322,4r1UazvNm6helRkCdBxyJA==,0,1744468010
8278074507,object_name,2025/04/08/8278074507/895438322_152331.8870Zwic_D_9AJRmxSdsOEI10zANocm5upts,1744097011,895438322,kqpTAgJRU_XtDEDilHWgmA==,0,1744466202
8278074507,object_name,2025/04/08/8278074507/895438322_123200.wKb0Zwgg_D_9AJRmxSdsOEI10zANocm5upts,1744086720,895438322,13jOm4AY71KX0kOov5IXbg==,0,1744461702
8278074507,object_name,2025/04/07/8278074507/895438322_130000.0FvzZwgg_D_9AJRmxSdsOEI10zANocm5upts,1744002000,895438322,8eHfgjuEGJ0Qn8z9sTU87w==,0,1744013492
8278074507,object_name,2025/04/06/8278074507/895438322_135630.jhfyZwic_D_9AJRmxSdsOEI10zANocm5upts,1743918990,895438322,j0tMcymqf8W_qk7C3JMnnA==,0,1744012583
8278074507,object_name,2025/04/06/8278074507/895438322_120600.qP3xZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743912360,895438322,J1qqbzyigoX3Uu2ka8VPOg==,0,1744012584
8278074507,object_name,2025/04/05/8278074507/895438322_133600.QMHwZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743831360,895438322,PN_BCIUzMJktNmrV2ZndMg==,0,1743836150
8278074507,object_name,2025/04/04/8278074507/895438322_141618.MnnvZwic_D_9AJRmxSdsOEI10zANocm5upts,1743747378,895438322,ZLiGB99Q_z2xpHiEAOuVhg==,0,1743751300
8278074507,object_name,2025/04/04/8278074507/895438322_121300.TFzvZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743739980,895438322,Cuuh04hw_L9jM9Rnk8rWIw==,0,1743743748
8278074507,object_name,2025/04/03/8278074507/895438322_144500.bC7uZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743662700,895438322,9v8Z8WtcAITdp42kvScHkQ==,0,1743673783
8278074507,object_name,2025/04/02/8278074507/895438322_151911.7-TsZwic_D_9AJRmxSdsOEI10zANocm5upts,1743578351,895438322,fIDKqeY3EdXSq4pTWeCtfA==,0,1743579983
8278074507,object_name,2025/04/02/8278074507/895438322_131300.XMfsZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743570780,895438322,UgZs8lrxe7s1hWxJmz66_w==,0,1743575166
8278074507,object_name,2025/04/01/8278074507/895438322_103500.1FDrZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743474900,895438322,pVP4xDXdoWunmKioHz2bEQ==,0,1743478563
8278074507,object_name,2025/03/31/8278074507/895438322_115617.YRLqZwic_D_9AJRmxSdsOEI10zANocm5upts,1743393377,895438322,RFnuEbvlfkRBpDmM-WDKog==,0,1743400176
8278074507,object_name,2025/03/31/8278074507/895438322_094600.2PPpZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743385560,895438322,wZrl4ZZY9bqBX7e4WsQyWQ==,0,1743389224
8278074507,object_name,2025/03/30/8278074507/895438322_122200.6MboZwgg_D_9AJRmxSdsOEI10zANocm5upts,1743308520,895438322,wf8vbVcqlqvbYeiwZy5hvw==,0,1743312186
8278074507,object_name,2025/03/29/8278074507/895438322_133700._IbnZwQg_D_9AJRmxSdsOEI10zANocm5upts,1743226620,895438322,eYrHFkNb-6I3x6DcchHyWA==,0,1743232708
8278074507,object_name,2025/03/28/8278074507/895438322_130000.0CzmZwQg_D_9AJRmxSdsOEI10zANocm5upts,1743138000,895438322,49ILAKtjqWDqunAdjjQq0Q==,0,1743147257
8278074507,object_name,2025/03/27/8278074507/895438322_140000.YOnkZwQg_D_9AJRmxSdsOEI10zANocm5upts,1743055200,895438322,Mqu9FDv0DnfkERsbSNk51A==,0,1743106467
8278074507,object_name,2025/03/26/8278074507/895438322_160000.ALTjZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742976000,895438322,mId67Wbkd4bW7BpoGk13mQ==,0,1743105518
8278074507,object_name,2025/03/25/8278074507/895438322_130000.UDjiZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742878800,895438322,UE2hjTyxrVzqod9Lu3iOLw==,0,1743105563
8278074507,object_name,2025/03/24/8278074507/895438322_130000.0ObgZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742792400,895438322,la7WdobvAMn8hWI9nAV9Hw==,0,1742841291
8278074507,object_name,2025/03/23/8278074507/895438322_131600.EJnfZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742706960,895438322,i49aTHjVva7h-azm-wmhUQ==,0,1742841349
8278074507,object_name,2025/03/22/8278074507/895438322_140000.4FHeZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742623200,895438322,COKh-4InFF-yzxieGK6zng==,0,1742822807
8278074507,object_name,2025/03/21/8278074507/895438322_133200.0PncZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742535120,895438322,gIX6D-bmIHAadXehp3pezw==,0,1742804437
8278074507,object_name,2025/03/20/8278074507/895438322_125500.pJ_bZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742446500,895438322,CsOCuV0925fiDbfXgnaWUg==,0,1742804393
8278074507,object_name,2025/03/19/8278074507/895438322_143000.aGTaZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742365800,895438322,sg-pS9LQ_Tf3kLP_ejkXsg==,0,1743105462
8278074507,object_name,2025/03/18/8278074507/895438322_124000.IPnYZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742272800,895438322,F7r-NRuQqV2vSZS4fYZMCg==,0,1743105509
8278074507,object_name,2025/03/17/8278074507/895438322_123000.SKXXZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742185800,895438322,OIM9O7sqy1VQ-uHBEgaHAw==,0,1742190243
8278074507,object_name,2025/03/16/8278074507/895438322_102700.9DbWZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742092020,895438322,RUX4xFtTyOyMjW826QOFqA==,0,1742097917
8278074507,object_name,2025/03/15/8278074507/895438322_110700.1O7UZwQg_D_9AJRmxSdsOEI10zANocm5upts,1742008020,895438322,4CgHRnqThs9IlGBbyQB5yw==,0,1742068206
8278074507,object_name,2025/03/14/8278074507/895438322_112700.BKLTZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741922820,895438322,AScU9XMJSoGU-waUW2rAuw==,0,1741956213
8278074507,object_name,2025/03/12/8278074507/895438322_124800.ABLRZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741754880,895438322,bbsphkvCzTazbWjD8mez2Q==,0,1741758542
8278074507,object_name,2025/03/11/8278074507/895438322_111600.8KrPZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741662960,895438322,-0MVF7Lga-qH40ey8fspEQ==,0,1741698018
8278074507,object_name,2025/03/10/8278074507/895438322_092600.qD_OZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741569960,895438322,kIbE0NjNwZrEiWXGX02p-A==,0,1741594020
8278074507,object_name,2025/03/09/8278074507/895438322_143400.WDbNZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741502040,895438322,9DeH3YndNrGu2cmxh7Y1QQ==,0,1741593763
8278074507,object_name,2025/03/08/8278074507/895438322_131600.kNLLZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741410960,895438322,Gu6wsFN_Lz4MbceAf6jVbQ==,0,1741590002
8278074507,object_name,2025/03/07/8278074507/895438322_153500.pKHKZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741332900,895438322,CkzR9ug4SH6ct8w5ArNEtg==,0,1741600134
8278074507,object_name,2025/03/06/8278074507/895438322_135200.ADjJZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741240320,895438322,dC0z2RmOOzk5QibQfQCOwA==,0,1741597429
8278074507,object_name,2025/03/05/8278074507/895438322_141000.uOrHZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741155000,895438322,hb6EjfBWiV6oS4sY4-Nnqg==,0,1741597434
8278074507,object_name,2025/03/04/8278074507/895438322_153100.NKzGZwQg_D_9AJRmxSdsOEI10zANocm5upts,1741073460,895438322,sWK7pESh4_a8A5Qim9VcrA==,0,1741598333
8278074507,object_name,2025/03/03/8278074507/895438322_152400.EFnFZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740986640,895438322,Y3z2HCKjSB0YJPRJGfgRXQ==,0,1741595620
8278074507,object_name,2025/03/02/8278074507/895438322_161600.wBPEZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740903360,895438322,fa7sNtDTZA3wz0d0Wc3LNA==,0,1741045651
8278074507,object_name,2025/03/01/8278074507/895438322_224800.IB7DZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740840480,895438322,wHVOU0cLj_ynxwiX2yUJRw==,0,1741604642
8278074507,object_name,2025/03/01/8278074507/895438322_200200.OPfCZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740830520,895438322,llusKXXOeg9v0eo6r8d9aQ==,0,1741599233
8278074507,object_name,2025/02/28/8278074507/895438322_150000.8F7BZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740726000,895438322,iWcLvkrzdXMYvQyf4mY6KQ==,0,1741043847
8278074507,object_name,2025/02/27/8278074507/895438322_150100.rA3AZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740639660,895438322,PqzhR_IY7JG5_zHK8ea4kQ==,0,1741591084
8278074507,object_name,2025/02/26/8278074507/895438322_153000.-MK-ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740555000,895438322,R61CQNmRouX_gHkz85O6Lw==,0,1741044751
8278074507,object_name,2025/02/25/8278074507/895438322_181900.FJm9ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740478740,895438322,7yaY4ta7wQgHOawUAwUeSQ==,0,1741603742
8278074507,object_name,2025/02/24/8278074507/895438322_153100.NCC8ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740382260,895438322,XF8jG895ar5gkAAlZNQwmQ==,0,1741601033
8278074507,object_name,2025/02/23/8278074507/895438322_161200.UNi6ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740298320,895438322,kvHlO_5ptiUfhYf1jFJ6LA==,0,1740314962
8278074507,object_name,2025/02/22/8278074507/895438322_205000.-Me5ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740228600,895438322,3nSNjjxMzlyws6M5B_l-ww==,0,1740385071
8278074507,object_name,2025/02/21/8278074507/895438322_185300.DFu4ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1740135180,895438322,KWDAmIn9mMyapoKbi_WVMw==,0,1740778621
8278074507,object_name,2025/02/19/8278074507/895438322_191800.6L21ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739963880,895438322,OGQ98Zd3q_ha2ocv_k01VQ==,0,1741589283
8278074507,object_name,2025/02/18/8278074507/895438322_211900.xIi0ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739884740,895438322,PBQ7QbhikrnkCq14m1sgYQ==,0,1741593757
8278074507,object_name,2025/02/18/8278074507/895438322_154800.MDu0ZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739864880,895438322,nLwOjPwbolkSAZexhXmRQw==,0,1740779659
8278074507,object_name,2025/02/17/8278074507/895438322_150100.rN6yZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739775660,895438322,XtKo6TIgGsH4gou3V5iGyg==,0,1741591984
8278074507,object_name,2025/02/16/8278074507/895438322_173200.kLCxZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739698320,895438322,1yAdQaYKgvoY80j6gs0JsQ==,0,1741582994
8278074507,object_name,2025/02/15/8278074507/895438322_144400.sDewZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739601840,895438322,0TS79P5O6L-Ilhmgj0yW2w==,0,1741594669
8278074507,object_name,2025/02/14/8278074507/895438322_133000.2NSuZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739511000,895438322,dWvBZxL1-CldBNzGXW2WUw==,0,1740780638
8278074507,object_name,2025/02/13/8278074507/895438322_110500.XGGtZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739415900,895438322,cO_mQ2_HGwrUZSYfnkpEjw==,0,1741594027
8278074507,object_name,2025/02/13/8278074507/895438322_084800.QEGtZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739407680,895438322,tRVERAopduJmtcsdNIjVvg==,0,1741602837
8278074507,object_name,2025/02/12/8278074507/895438322_151100.hEmsZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739344260,895438322,uwpfEuzZOW2R5V10WXpYWA==,0,1741601935
8278074507,object_name,2025/02/10/8278074507/895438322_153200.cKupZwQg_D_9AJRmxSdsOEI10zANocm5upts,1739172720,895438322,CJZtt_qMu0nYrStFcwZ5qA==,0,1741595626
8278074507,object_name,2025/02/07/8278074507/895438322_162400.IMOlZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738916640,895438322,wwiysKUYuuOZHEXZrcyKlQ==,0,1741038444
8278074507,object_name,2025/02/06/8278074507/895438322_130000.0EGkZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738818000,895438322,ITY5JV4bW232rr4pMvxmmg==,0,1741043852
8278074507,object_name,2025/02/05/8278074507/895438322_142000.EAOjZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738736400,895438322,QNW8evZEziO4-UuG6Ccxiw==,0,1741582982
8278074507,object_name,2025/02/04/8278074507/895438322_172900.3N2hZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738661340,895438322,7H5M6VPzN2x9hbgT8D6QWQ==,0,1741602843
8278074507,object_name,2025/02/03/8278074507/895438322_150000.cGmgZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738566000,895438322,eA3I0cmxKOonARigMyIehw==,0,1741592884
8278074507,object_name,2025/02/02/8278074507/895438322_180200.mEKfZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738490520,895438322,DNy49XrMNYRiZmbnizNucA==,0,1738536455
8278074507,object_name,2025/02/01/8278074507/895438322_190000.sP6dZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738407600,895438322,AS2_5yXmNtNJZRMPKVV5hQ==,0,1738544697
8278074507,object_name,2025/01/31/8278074507/895438322_150000.8HScZwQg_D_9AJRmxSdsOEI10zANocm5upts,1738306800,895438322,1kcYRtzLmiav7k5RRJGgsg==,0,1738544698
8278074507,object_name,2025/01/27/8278074507/895438322_143100.JCiXZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737959460,895438322,yI4Deh__H3xN1-0Mh7oP5g==,0,1737994370
8278074507,object_name,2025/01/26/8278074507/895438322_163000.iPKVZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737880200,895438322,MrG9OokfIViOd7ZvMvLoJA==,0,1737915260
8278074507,object_name,2025/01/25/8278074507/895438322_164800.QKWUZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737794880,895438322,gbhDwVmiwW0SRhQAPS86LA==,0,1737798672
8278074507,object_name,2025/01/25/8278074507/895438322_144700.5IiUZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737787620,895438322,TgJ3fmN7otKqn2Qe9JGSxQ==,0,1737798126
8278074507,object_name,2025/01/24/8278074507/895438322_170000.kFaTZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737709200,895438322,f679M9_pupngiG-L8t77aA==,0,1737819680
8278074507,object_name,2025/01/23/8278074507/895438322_153000.-O-RZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737617400,895438322,nT0bT8A-BRRfcSq_9qQ8jA==,0,1737811466
8278074507,object_name,2025/01/22/8278074507/895438322_142000.EI6QZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737526800,895438322,FFDN0qcxUo0pXBENHFBzmw==,0,1737798123
8278074507,object_name,2025/01/21/8278074507/895438322_140200.WDiPZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737439320,895438322,xdfvGfo4CjQsBs5OC_Whew==,0,1737550843
8278074507,object_name,2025/01/20/8278074507/895438322_160000.gAKOZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737360000,895438322,KevTEq0GMefiL1UzqI4dqg==,0,1737565504
8278074507,object_name,2025/01/19/8278074507/895438322_153000.-KmMZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737271800,895438322,vHWf_8j1q60zrYda3g8m9A==,0,1737279487
8278074507,object_name,2025/01/18/8278074507/895438322_153000.eFiLZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737185400,895438322,oclKCh5qvwZdcglSHKZEzg==,0,1737298446
8278074507,object_name,2025/01/17/8278074507/895438322_160000.AA6KZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737100800,895438322,JDd5EPQD6Dg6aNIVof-3vw==,0,1737279485
8278074507,object_name,2025/01/16/8278074507/895438322_180900.vNqIZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737022140,895438322,UQ5duLEDXV_7yuyWv5bvEw==,0,1737032478
8278074507,object_name,2025/01/16/8278074507/895438322_153500.pLaIZwQg_D_9AJRmxSdsOEI10zANocm5upts,1737012900,895438322,GFZxm91QeO1IaLGWUtTPug==,0,1737115577
8278074507,object_name,2025/01/15/8278074507/895438322_163500.NHOHZwQg_D_9AJRmxSdsOEI10zANocm5upts,1736930100,895438322,Oh2VFtB2E3bLKFC3EbCYoQ==,0,1736933763
8278074507,object_name,2025/01/15/8278074507/895438322_064912.6OmGZwSg_D_9AJRmxSdsOEI10zANocm5upts,1736894952,895438322,lqgx5BBa7M56cj0MKAOJeA==,0,1736932784
